encriptado	SEG_CORFO	SEG_GOL	Regionx	sex_enc	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P4_COD	Ciudad_comuna	Cargo
ZciOFtLQe2Hy	PYME	MV	REGIONES	Mujer	6	PORQUE HACE FALTA MÁS LA ATENCIÓN AL CLIENTE, FALTA MAYOR PREOCUPACIÓN POR EL CLIENTE DIGAMOS, SI ESTAMOS BIEN, SI NO NOS FALTA NADA, SI NOS FALTAN EQUIPOS MÓVILES. MAYOR PREOCUPACIÓN.	Mal servicio de los ejecutivos/ atención/ contacto,No tiene contacto con los clientes/ difícil contactarse con la cia.	VALDIVIA.	INSPECTORA GENERAL.
s2Jr95edsQdC	MICRO	MV	REGIONES	Hombre	6	"PORQUE HAN SUCEDIDO COSAS QUE NO LE DAN PARA EL 7; CUANDO SOLICITAMOS CAMBIAR EL RACK PUSIERON PROBLEMA AL QUERER HACER DOS TRABAJOS AL MISMO TIEMPO, NOS PUSIERON PROBLEMA DE QUE TENIA QUE SER PRIMERO UNO Y DESPUÉS EL OTRO Y NO PODÍAN HACERLO AL MISMO TIEMPO."	No solucionan problemas	LLAYAII	REPRESENTANTE LEGAL
FjYk1PhipZSr	PYME	AV	SANTIAGO	Hombre	7	PORQUE HE TENIDO BASTANTES PROBLEMAS CON ELLOS CON EL TEMA DE LAS FACTURACIONES Y ESO.	Problemas de facturación	PEÑA FLOR	ENCARGADO DE INFORMÁTICA
auwTdVQRyC9D	MICRO	Mas	SANTIAGO	Mujer	7	PORQUE DAN BUENOS PRECIOS BUENA CALIDAD EN QUE NON ME FALLA EL SERVICIO Y BUENA ATENCIÓN, EN QUE SIEMPRE ESTÁN DISPUESTOS ATENDER, ELLOS SIEMPRE RESPONDEN Y TE DAN UN EJECUTIVO ESPECIAL PARA EL CLIENTE	Buenos precios,Buen servicio/ eficiente,Buena atención/ amables,Soluciones rápidas	LAS CONDES	GERENTE DIRECTORA
Uc4jkKMcLRc4	PYME	Mas	SANTIAGO	Mujer	5	POR EL SISTEMA DE CONEXIÓN A INTERNET QUE TENEMOS QUE ES UN POCO LENTO Y NOS HA COSTADO QUE NOS COTICEN UN MEJOR SISTEMA Y NOS INSTRUYAN DIGAMOS HA SIDO COMO MUY LENTO EN FORMA DE REACCIONAR DE PRONTO CUANDO SOLICITAMOS UNA INFORMACIÓN.	Mal servicio internet/ se cae/ lento/ falla,Demora en soluciones	LA PROVIDENCIA	ASISTENTE ADMINISTRATIVA
i17z9B4Sl1MM	MICRO	AP	SANTIAGO	Mujer	5	PORQUE PODÍA SER MAS BARATO, ES MUY CARO, ES MAS CARO, ES MUY CARO, ES QUE VA SUBIENDO MUCHO NO ES FIJO	Es caro/ planes caros	SANTIAGO	SECRETARIA DEL SINDICATO
b3HmJuyCkmy2	PYME	AV	REGIONES	Hombre	5	PORQUE HEMOS TENIDO PROBLEMAS EN LA FACTURACIÓN, COBROS DE PAGOS POSTERIORES. PORQUE NOS HAN CORTADO EL SERVICIO FIJO Y DE CELULAR.	Problemas de facturación,Mal servicio	IQUIQUE	ADMINISTRADOR FINANCIERO
TgUbZcNbh6xq	MICRO	MV	SANTIAGO	Mujer	6	POR QUE LA VERDAD EL SIETE ES EL MÁXIMO Y LA VERDAD NO LLEGAN  ESO, POR QUE?, ES QUE COMO TENGO UNA PERSONA QUE ME ATIENDE DIRECTAMENTE ES BUEN OPERADOR, POR QUE LE SOLICITO ALGUNA CONSULTA Y SIEMPRE RESPONDE.	Soluciones rápidas,Buena atención/ amables	SANTIAGO Y CONCEPCION	NA
scRtlvh9O2KB	PYME	Mas	REGIONES	Hombre	6	PORQUE HE TENIDO ALGUNOS PROBLEMAS DE  ANCHOS DE BANDA, POR EJEMPLO EL OTRO DÍA LLAME A UN TÉCNICO PORQUE TENÍA UN PROBLEMA Y NOSOTROS TENEMOS UN PROBLEMA Y NOSOTROS TENEMOS UN CONTRATO QUE DEBE DE SER ASÍ COMO NOVENTA MEGAS DE BAJA Y ESTABA FUNCIONANDO A SESENTA MEGAS Y ESO NO LO SABÍA PERO HE ESTADO AÑOS CON ESAS CINCO MEGAS ABANDONADAS	No cumplen lo ofrecido/no respetan valores/ engañan,Mala señal	RENCAGUA	GERENTE COMERCIAL
dWjrmIYvyKso	MICRO	Mas	SANTIAGO	Hombre	7	PORQUE FUNCIONA BIEN, NO SE CAE EL SERVICIO, CUANDO HAY PROBLEMA VAN RAPIDITO A VERLO, HAY COMPAÑÍAS QUE TE DEJAN SIN INTERNET UN DÍA ENTERO, O FUNCIONA MAS LENTO, NO FUNCIONA PAREJITO.	Funciona bien,Servicio estable/ no se cae,Soluciones rápidas	SANTIAGO	TITULAR,DENTISTA.
3hGs4oXrsM1O	GGEE	AV	REGIONES	Hombre	5	"HUBO ALGO, TRANSMITIERON UN SERVICIO EL CUAL NO FUE EJECUTADO; ADMINISTRACIÓN DE DATOS DE UN FIREWALL. NO, SOLO ESO, EL INTERNET FUNCIONA BIEN LA ADMINISTRADOR DEL FIREWALL, NO EJECUTARON LO QUE SE LES SOLICITO ORIGINALMENTE."	Buen servicio de internet/ rápido/ estable,Mal servicio	SALAMANCA	INFORMATICA
d6AlucTDTHVE	GGEE	AV	REGIONES	Hombre	5	LO QUE PASA ES QUE HEMOS DETECTADO BAJA EN LA VELOCIDAD DE INTERNET, ANTIGUAMENTE ME DABAN RESPUESTA INMEDIATA Y SOLUCIONABAN EL PROBLEMA, PERO LLEVAMOS BASTANTE TIEMPO Y CREO QUE LA VELOCIDAD NO ES LA ADECUADA, LO QUE NOSOTROS PAGAMOS EN EL CONTRATO, HAY UNA DIFERENCIA CONTRATO VERSUS LO QUE ESTAMOS PAGANDO VERSUS LO QUE ESTAMOS TENIENDO.	Mal servicio internet/ se cae/ lento/ falla,Demora en soluciones,Cobros poco claros	VALPARAISO	ENCARGADO DE TECNOLOGIA
wEEmOTzF286A	PYME	AV	SANTIAGO	Mujer	6	"PORQUE HICIMOS UNOS REQUERIMIENTOS CON LA CONTINGENCIA, DIJERON QUE SI Y LUEGO SE DEMORARON EN ENTREGARLO; UNAS TARJETAS DE INTERNET."	Demora en soluciones	PROVIDENCIA	NA
CYvElOfAxn1G	GGEE	AV	REGIONES	Hombre	7	POR LA ESTABILIDAD DEL SERVICIO Y LA BUENA COMUNICACIÓN CON LOS EJECUTIVOS ENCARGADOS DE LA CUENTA, EN QUE NO HAY CORTES DE SERVICIO SALVO POR FALLAS MAYORES O MAS GRAVES Y QUE LOS EJECUTIVOS CUANDO HAY ESE TIPO DE FALLAS SE COMUNICAN ANTES DE QUE NOS LLAMEN A NOSOTROS Y NOS INFORMAN QUE LAS FALLAS ES PRODUCTO DE X EVENTO	Buen servicio/ eficiente,Buen servicio de los ejecutivos/ apoyo/ atención,Servicio estable/ no se cae	COLTAUCO RANCAGUA	ENCARGADO DE ADQUISICIONES E INFORMATICA
IfXJ2A5YDtUP	PYME	AV	REGIONES	Hombre	6	LENTITUD DEL SERVICIO LOS SERVICIO LOS SERVICIO NO ESTÁN A TIEMPO	Servicio lento	PULICO	JEFE DE INFORMÁTICA
0Ns4izw4aY95	S/Info	AV	REGIONES	Hombre	5	PORQUE ES MUCHA LA DEMORA ENTRE LA RECLAMACIÓN DE ALGÚN PROBLEMA Y QUE APAREZCAN LOS TÉCNICOS A SOLUCIONAR. SEGÚN ELLOS PORQUE ESTAMOS DISTANTES, PORQUE SON 24 HORAS, SON 36 HORAS A VECES Y EN LA COMUNA ES EL ÚNICO SERVICIO TELEFÓNICO QUE EXISTE, ENTONCES NOS QUEDAMOS SIN SEÑAL. QUE NO TIENEN UN ADECUADO SISTEMA DE RESPALDO ANTE LOS CORTES DE LUZ, DE ENERGÍA ELÉCTRICA, SE CORTA LA LUZ Y SE CAE LA SEÑAL.	Mala señal,Mal servicio	EMPEDRADO, 7MA REGIÓN DEL MAULE.	NA
jGDblbWZVPtt	PYME	AV	REGIONES	Mujer	6	"PORQUE EN EL ÚLTIMO TIEMPO HE TENIDO MUCHA DIFICULTAD PARA LOS ÚLTIMOS REQUERIMIENTOS; PARA CONTACTARME CON EL EJECUTIVO QUE TENÍA A CARGO PORQUE AHORA ME CAMBIARON EL EJECUTIVO Y TODO EL PROCESO ES MUY RAPIDITO, PERO EN SU MOMENTO ME COSTO CUANDO EL EJECUTIVO QUE TENÍA ASIGNADO DE TELEFONÍA FIJA DE LOS ÁNGELES ME COSTO. SOLO ESO, PORQUE DE LO CONTRARIO HUBIESE PUESTO UN 7 PORQUE NO ES MALO EL SERVICIO, NO TENGO NADA QUE DECIR, ES SOLAMENTE ESO."	No tiene contacto con los clientes/ difícil contactarse con la cia.	SANTA BARBARA	JEFE DE FINANZA
vCTsNx29UmR8	MICRO	AV	REGIONES	Hombre	5	"LO QUE PASA ES QUE HEMOS TRATADO DE AUMENTAR LO QUE ES LA BANDA ANCHA DEL SERVICIO, PERO SIEMPRE NOS HAN PRESENTADO UN MILLÓN DE PROBLEMAS AHÍ, ENTONCES HEMOS DECIDIDO Y ESTAMOS EN ESE TRÁMITE DE LICITAR UNA NUEVA EMPRESA QUE NOS DE LA BANDA ANCHA QUE NOSOTROS NECESITAMOS; NOSOTROS LE ESTAMOS SOLICITANDO A ELLOS PODER TRABAJAR CON LO QUE ES LA FIBRA, QUE NUESTRA CONEXIÓN SEA CON FIBRA ÓPTICA, PERO DICEN QUE NO, QUE TODAVÍA NO, QUE EN EL SECTOR DONDE NOSOTROS ESTAMOS TODAVÍA NO SE IMPLEMENTA, MIENTRAS QUE HAY OTRAS EMPRESAS QUE SI LO TIENEN. TENEMOS INTERNET BANDA ANCHA PERO ES MUY MALA LA CALIDAD."	No solucionan problemas	REGIÓN DE LA ARAUCANIA LONCOCHE	ENCARGADO DE INFORMATICA
WCZClNb4cWaE	PYME	Mas	NS/NR	Hombre	7	ES BUENO EL SEERVICO,	Buen servicio/ eficiente	NO RESPONDE	NO RESPONDE
FMqsjr5aTzWf	PYME	AP	SANTIAGO	Hombre	6	TENGO CONSTANTES CAÍDAS EN LA BANDA ANCHA DE ENTEL,SIN SEÑAL QUEDA SIN SEÑAL POR LA FIBRA ÓPTICA QUE TENGO CON ENTEL, QUEDA SIN CONEXIÓN A INTERNET.	Mal servicio internet/ se cae/ lento/ falla,Mala señal,Problemas con fibra óptica	LAS CONDES	NA
cI1r8bNZ8PJt	PYME	MV	SANTIAGO	Mujer	5	"PORQUE LE FALTA UN POCO DE ATENCIÓN CLIENTE; CUANDO TIENES ALGÚN PROBLEMA CON ALGÚN SERVICIO, SON MUY LENTOS PARA RESOLVER."	Mala atención,Atención lenta	PROVIDENCIA	NA
KMqMIvNkm3QG	MICRO	AP	SANTIAGO	Mujer	6	PORQUE NO HE TENIDO BUENA COMUNICACIÓN CON LA EJECUTIVA, NO HE TENIDO ACCESO A QUIEN SERÁ NUESTRA EJECUTIVA Y NO  HEMOS TENIDO NINGÚN PROBLEMA CON LAS LÍNEAS, NO HEMOS TENIDO NINGÚN PROBLEMA.	Mal servicio de los ejecutivos/ atención/ contacto	PROVIDENCIA	NA
YXRmjn3nrQ1p	PYME	Mas	SANTIAGO	Mujer	7	PORQUE NO HE TENIDO PROBLEMA, ES QUE FUNCIONA BIEN EL INTERNET Ó SEA NO HAY PROBLEMA CON EL INTERNET.	No ha tenido problemas/ conforme/ todo bien,Buen servicio de internet/ rápido/ estable	SANTIAGO	SECRETARIA
3DpzWhcVp9tu	PYME	Mas	SANTIAGO	Hombre	6	PUES ES UNA RELACIÓN QUE ME ENCUENTRO CASI CONFORME POR LO MISMO PORQUE TENGO UN INTERNET MÁS RÁPIDO Y APARTE QUE DONDE VIVO YO COMO HABÍA UN CAMPO UN INTERNET QUE ANDA SUPER BIEN NO ME LLEGA DE LA OTRA RED DE AFUERA, HA SIDO CUANDO AVECES SE CAE EL INTERNET ELLOS VIENEN A ARREGLARLA RÁPIDAMENTE.	Buen servicio de internet/ rápido/ estable	ÁREA METROPOLITANA SANTIAGO COMUNA WIN	ADMINISTRADOR
R3nXX0CLg0TV	S/Info	AV	SANTIAGO	Mujer	6	POR QUE LA VERDAD 7 ES LO MÁXIMO Y LA VERDAD NO LLEGAN ESO, ¿POR QUE?, ES COMO COMO TENGO UN PERSONA QUE ME ATIENDE DIRECTAMENTE ES BUEN OPERADOR, TAMBIÉN CON NOTA?, POR QUE LE SOLICITO ALGO Y ME LO RESUELVE BIEN.	Soluciones rápidas,Buena atención/ amables	SANTIGO Y CONCEPCIÓN	NA
AHtev0VqcmO2	MICRO	Mas	REGIONES	Mujer	6	PORQUE TODO PUEDE SER MAS PERFECTIBLE DE LO QUE HAY, DE REPENTE HAY CORTE SIN AVISO Y SIN ANUNCIO, SE PONE LENTO EL CORREO.	Servicio lento	LOS ANGELES OCTAVA REGIÓN	NA
asuGGBaqLSkB	PYME	AV	REGIONES	Mujer	7	PORQUE NO TENGO NINGÚN PROBLEMA CON ELLOS EL SERVICIO HA FUNCIONADO BIEN, NO HE TENIDO FALLA DEL SERVICIO O ALGO, SOLAMENTE ESO.	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente	ANTOFAGASTA	NA
6kFLfG9jghQS	PYME	MV	SANTIAGO	Mujer	5	PORQUE HAY ALGUNAS COSAS QUE NO RESPONDEN ADECUADAMENTE, PORQUE NO ME SATISFACEN Y ESO ES TODO.	Mal servicio	LA REYNA	REPRESENTANTE LEGAL
W84tFakD5ser	PYME	AV	SANTIAGO	Hombre	6	PORQUE DE REPENTE LAS LINEAS SE CAEN Y LA ATENCIÓN ES LENTA, Ó SEA PUEDES ESTAR TODO UN DÍA SIN INTERNET ANTES QUE TE RESUELVAN EL TEMA	Mala atención,Se cae el servicio/ se corta/ intermitente	PROVIDENCIA	NA
lm0j2YorL1Kr	S/Info	AP	SANTIAGO	Hombre	6	PORQUE EN CUANTO AL SERVICIO ES BUENO. LO QUE NOSOTROS PEDIMOS NOS LO ENTREGAN. LO QUE NOSOTROS PEDIMOS ES LO QUE NOS ESTÁN ENTREGANDO.	Buen servicio/ eficiente	SANTIAGO CENTRO	NA
L9H6D5T9Q6FX	MICRO	Mas	REGIONES	Hombre	5	PORQUE NO HAN PODIDO MEJORARME EL SERVICIO YO DIRÍA CON CABLE, NO HAN PODIDO MEJORARME EL SERVICIO DE INTERNET QUE HAY CON CONEXIÓN A LA INTERPOL.	Mal servicio,Mal servicio internet/ se cae/ lento/ falla	SANTIAGO/ METROPOLITANO	ASISTENTE DE LA SOCIEDAD GERALGICA
j4KTzW5f6cMU	GGEE	AP	REGIONES	Hombre	7	NO HEMOS TENIDO NINGUNA DIFICULTAD, NI MALA CALIDAD DEL SERVICIO, NI TAMPOCO EN LA PARTE COMERCIAL. OPORTUNA ATENCIÓN, PERMANENTE COMUNICACIÓN CON LOS EJECUTIVOS DE ENTEL. EL INTERNET, EL SERVICIO LO PRESTAN OPORTUNAMENTE NO TIENE INTERRUPCIONES	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable,Buena atención/ amables	CONCEPCION	NA
Z33MhWmSyx5M	MICRO	AV	SANTIAGO	Hombre	7	"SIEMPRE HEMOS TENIDO UNA RESPUESTA RÁPIDA A LOS REQUERIMIENTOS, TENEMOS CONTRATADO NUESTROS SERVICIOS HACE BASTANTE AÑOS YO DIRÍA; LAS POCAS VECES QUE HEMOS TENIDO BAJA EN EL INTERNET O CUALQUIER REQUERIMIENTO QUE HAGAMOS LO SOLUCIONAN RÁPIDAMENTE."	Soluciones rápidas	PROVIDENCIA	NA
eHI08HaB6arF	PYME	AV	REGIONES	Hombre	7	"PORQUE EL EQUIPO EJECUTIVO QUE TIENE PARA ATENDER LOS REQUERIMIENTOS, ES MUY MALO; EN DE SOLUCIÓN DE CONTRATO, MODIFICACIONES O SOLICITUDES POR EJEMPLO  DE NOTAS DE CREDITO, POR DE ERRORES DE FACTURACIÓN POR PARTE DE LA EMPRESA, NO, SON SOLO MALOS ADMINISTRATIVAMENTE."	Mal servicio de los ejecutivos/ atención/ contacto	OSORNO	NA
Ds9X8r0tY6KU	PYME	AV	REGIONES	Hombre	6	CERCANÍA CON EL EJECUTIVO, POCA CERCANÍA CON EL EJECUTIVO, LLAMADAS MUY DISTANTES, DIFICULTAD PARA CONTACTARLO.	Mal servicio de los ejecutivos/ atención/ contacto	CIAN	NA
D22FCx3fpPsD	GGEE	AP	SANTIAGO	Hombre	6	ES MÁS POR TEMAS DE COBERTURA NO TIENEN LA COBERTURA QUE NOSOTROS QUISIÉRAMOS PARA HOMOLOGAR PARA TENER TODOS LOS SERVICIOS CON ELLOS, INTERNET ENLACES NO TIENEN FACTIBILIDAD EN TODOS LOS LUGARES EN LOS QUE NOSOTROS ESTAMOS INJERTOS.	Mala cobertura,Mal servicio internet/ se cae/ lento/ falla	SANTIAGO CENTRO METROPOLITANA	ENCARGADO DE INFRAESTRUCTURA TI
EJS4ojFj0oEG	PYME	Mas	SANTIAGO	Hombre	5	PORQUE NO ES UN 7 ES UN 5. ES QUE NO SE USAN MUCHO ESOS SERVICIOS.	Lleva poco tiempo/ esta hace poco	SANTIAGO	DUEÑO
vqsQJljIJxyi	MICRO	Mas	REGIONES	Hombre	7	PORQUE POR ALGO ESTOY AHÍ, PORQUE HAN SIDO BIEN EFICAZ CONMIGO, EN QUE CUANDO YO NECESITO ALGUNA INFORMACIÓN ALGUNA COSA, ELLOS LO SOLUCIONAN DE INMEDIATO. NO POR EL MOMENTO HE ESTADO BIEN SATISFECHO, ME HAN HECHO BUENAS OFERTAS DIGAMOS CON RESPECTO A LOS VALORES, NO HE TENIDO NINGÚN PROBLEMA Y EN LA PARTE ACOMEDIDA NO TENGO NINGÚN DRAMA.	Soluciones rápidas,No ha tenido problemas/ conforme/ todo bien,Buenos precios	ANTOFAGASTA SEGUNDA REGION	DUEÑO
IVcNpifUrcGe	MICRO	Mas	REGIONES	Mujer	5	PORQUE NO TIENEN MUY BUEN SERVICIO DIGAMOS TÉCNICO, QUE UNO TIENE UNA EMERGENCIA PORQUE LA RED NO ESTÁ HABILITADA, PORQUE HUBO UN DESPERFECTO Y SE DEMORAN MUCHO EN LA ATENCIÓN DE REPARACIÓN, SOLAMENTE ESO.	Mal servicio técnico,Demora en soluciones	OSORNO	NA
dme6Ht0TwMoG	MICRO	Mas	REGIONES	Hombre	2	PORQUE EL SERVICIO QUE ME ENTREGAN ES SUPREMAMENTE MALO SOBRE TODO CON TELEFONIA FIJA, PORQUE ESTOY PAGANDO UN SERVICIO QUE NO LO ENTREGAN A SI D SIMPLE HACE CUATRO AÑOS QUE ESTOY PAGANDO LA TELEFONIA FIJA Y NO ME LO ENTEGAN.	Mal servicio,Mal servicio de telefonía/ se cortan las llamadas	EL PINTO	NA
DpSbcz4nkkaR	PYME	AV	SANTIAGO	Hombre	5	POR QUE LOS TIEMPOS DE RESPUESTA AVECES NO SON TAN RÁPIDOS, EN LA SOLUCIÓN DE LOS PROBLEMAS, EN LA ADQUISICIÓN DE NUEVAS CUENTA, NO.	Demora en soluciones	SANTIAGO	COORDINADOR DE ADMINISTRACIÓN  EN FINANZAS
FHklBzPN1J4t	GGEE	AV	SANTIAGO	Hombre	6	ES LO QUE DIJE ANTES, AL FINAL HEMOS TENIDO REQUERIMIENTOS URGENTES Y NO HAN SIDO RESPONDIDOS CON LA URGENCIA QUE HE NECESITADO HAN PASADO UNO O DOS DÍAS ENTONCES HEMOS TENIDO GASTOS QUE NO, HEMOS CONTRATADOS NUEVAS VANN POR EJEMPLO COMO UN NUEVO SERVICIO Y HE DURADO DOS MESES EN ENVIAR LAS COSAS ENTONCES POR ESO MI NOTA, ES BUENO PERO NO EXCELENTE.	Demora en soluciones	SANTIAGO CENTRO	ENCARGADO DE INFORMATICA
SCIR0qmYtvlm	MICRO	Mas	REGIONES	Mujer	7	PORQUE TENEMOS BUENA CONEXIÓN CON LA INTERNET Y LOS TELÉFONOS FUNCIONAN BIEN. LA RAPIDEZ DE INTERNET.	Buen servicio de internet/ rápido/ estable,Buen servicio de telefonía	CALCAS	NA
ttCHFznvUjEF	PYME	MV	REGIONES	Mujer	5	"PORQUE A VECES SE CAE EL SERVICIO, Y DEMORAN MUCHO EN REPONERLO,  NO HACEN MANUTENCIONES A LA CABLERIA QUE ESTA POR FUERA, ENTONCES SE SULFATA LOS CABLES, LAS MANUTENCIONES NO SON MUY SEGUIDAS; LA DEMORA, EN REPARACIONES, EN QUE A VECES SE DEMORAN DOS DÍAS, Y PARA MI NEGOCIO ES MUCHO"	Se cae el servicio/ se corta/ intermitente,Demoran en reponer el servicio,No solucionan problemas	ITIQUE	NA
YD0jXanLuYpv	PYME	MP	SANTIAGO	Mujer	7	"PORQUE NUNCA HEMOS TENIDO NINGÚN PROBLEMA CON ENTEL DE FLUJO POR LA COBRANZA LA FACTURACIÓN, CON LA SUBIDA DE INFORMACIÓN TAMPOCO, NO TENEMOS PROBLEMAS DE FLUJO NI DE BAJADA NI DE SUBIDA Y EN CUANTO A LA FACTURACION Y A LA COBRANZA SON SIEMPRE HAN SIDO SÚPER PRUDENTES Y RESPETUOSOS CUANDO SE NOS VA A PAGAR UNA FACTURA, O SE NOS OLVIDA, INCLUSO NOS AVISAN ENTONCES EL TRATO ES SÚPER DIFERENTE A OTRAS EMPRESAS;  Y CADA VEZ QUE HEMOS REQUERIDO ALGO, HAN RESPONDIDO DE FORMA MUY RÁPIDA, EL SERVICIO NO TIENE INTERFERENCIA TAMPOCO"	No ha tenido problemas/ conforme/ todo bien,Facturas llegan a tiempo,Buen servicio/ eficiente	PROVIDENCIA SANTIAGO	NA
j0q6Nhcbgy6G	PYME	AV	REGIONES	Mujer	7	"PORQUE TENGO EL SERVICIO; O SEA ME GUSTA EL SERVICIO EN LA CONTINUIDAD Y NO HE TENIDO PROBLEMAS TÉCNICOS."	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente	SANTIAGO, LAS CONDES	NA
zVsriB86cEVC	GGEE	AV	REGIONES	Hombre	3	SON LENTOS, NO RESPONDE NI TÉCNICA, NI COMERCIALMENTE. TIENEN PROBLEMAS DE TODO TIPO. PROBLEMAS DE RELACIÓN COMERCIAL, TÉCNICA Y DISPONIBILIDAD A VECES. ES DECIR SON LENTOS EN COMERCIAL, PLANIFICACIÓN DE TRABAJO.	Buen servicio/ eficiente,Mal servicio,Servicio lento	VITACURA	NA
0Hp24kdGwUbs	GGEE	MV	SANTIAGO	Hombre	7	PORQUE NUNCA SE CAE, SIEMPRE TENEMOS EL SERVICIO SIN NINGÚN PROBLEMA, FUNCIONA MUY BIEN, NO TENEMOS ESAS INTERFERENCIAS QUE A VECES HAY CON OTROS INTERNET QUE SE CAE, QUE VUELVEN, NO HEMOS TENIDO ESE PROBLEMA. ES MUY SENSIBLE.	Servicio estable/ no se cae,Buen servicio/ eficiente,Funciona bien,Buen servicio de internet/ rápido/ estable,No ha tenido problemas/ conforme/ todo bien	SANTIAGO COMUNA DE PROVIDENCIA	GERENTE EN GESTION FINANZAS
dQrsseQLoOdd	PYME	MP	SANTIAGO	Hombre	6	PORQUE EN ALGUNOS CASOS, NO HAN LOGRADO RESOLVER EFICIENTEMENTE ALGUNOS PROBLEMAS, PERO EN GENERAL FUNCIONA  MUY BIEN, PORQUE EN GENERAL FUNCIONA BIEN, PERO ALGUNAS VECES HAY PROBLEMA. NO HAY PROBLEMAS DE CONEXIÓN, O QUE CUANDO LO HAY, SE RESUELVEN RÁPIDAMENTE.	Soluciones rápidas,Funciona bien,Buena señal	la condes, santiago	socio
roHEP9TFL9pX	PYME	AV	SANTIAGO	Hombre	5	POR QUE EL SERVICIO POST VENTA NO ES MUY BUENO, LE DIJE QUE NO ES MUY BUENO EN EL SERVICIO DE POS-VENTA POR ESO BAJA LA NOTA, NO TENGO DATOS ESPECÍFICOS EN GENERAL EL SERVICIO POST-VENTA NO ME PARECE BUENO.	Mal servicio post venta	LA REINA	NA
x9elHzKp5dgK	GGEE	AP	REGIONES	Mujer	5	LO QUE PASA ES QUE NOSOTROS LLEVAMOS CON ENTEL HACE MUCHO TIEMPO, EL TEMA DE INTERNET Y NOS OFRECIERON UN SERVICIO QUE SE DEMORABA OCHO DÍAS Y YA ESTAMOS CASI AL MES Y NO HAN HECHO NADA, ENTONCES OFRECEN COSAS QUE AL FINAL NO CUMPLEN, PORQUE NOS DIERON UNA FECHA PARA LA INSTALACIÓN DE ESTO, BUENO SE ENTIENDE TAMBIÉN QUE POR EL TEMA DE LA CONTINGENCIA, PERO IGUAL EL CONTRATO QUE HABÍAMOS HECHO CON ELLOS ERA MUCHO MÁS TIEMPO ANTES, SOLO ES ESO, PORQUE NO HEMOS SUFRIDO GRANDES PROBLEMAS CON ACCESO A INTERNET, EN GENERAL CON ELLOS NO HEMOS TENIDO GRANDES PROBLEMAS.	Mal servicio internet/ se cae/ lento/ falla,Ha tenido problemas,No solucionan problemas,Demora en soluciones	RENGO	NA
rRLUJ0S8VpAw	PYME	MV	SANTIAGO	Hombre	6	POR LOS TIEMPOS DE RESPUESTA EN CASOS DE INCIDENCIA O PÉRDIDA DE SERVICIO EN ALGUNOS CASOS, SERVICIO TÉCNICO MAS QUE NADA. EN REPARAR LOS SERVICIOS QUE FUERON DAÑADOS EN ALGÚN ACCIDENTE O ALGO	Mal servicio técnico,Demora en soluciones	QUILICURA	NA
VYjZB09wbDsg	PYME	Mas	SANTIAGO	Hombre	7	PORQUE TUVE UN PROBLEMA, CON ERROR QUE COMETIERON ELLOS EN EL CONTRATO Y ME ESTÁN COBRANDO MÁS DE LO QUE HABÍAMOS ACORADO, ESO ES AHORA Y ANTES TARDARON MUCHO EN INSTALAR, ME DIERON PLAZOS QUE NO CUMPLIERON, TÉCNICAMENTE NO ES MUY BUENO EL INTERNET DE ENTEL, ANTES DE ENTEL TUVE CON GTD Y ERA OTRA VELOCIDAD LA QUE TENÍA, TOTALMENTE DISTINTA, DE HECHO EN MI CASA TENGO GTD Y ANDA VELOCÍSIMO, ARTA DEMORA EN CONTACTAR Y ADMINISTRATIVAMENTE SON LENTOS.	Cobros indebidos,No solucionan problemas	LAS CONDES	NA
ZSYojD6KFhI2	GGEE	AV	SANTIAGO	Hombre	5	POR EL PRECIO Y LA BUROCRACIA DE LA COMPAÑÍA EN TÉRMINOS DE RESOLUCIÓN DE PROBLEMAS, CAMBIO DE EQUIPOS, INSTALACIÓN DE ANTENAS REPETIDORAS AL INTERIOR DE LA OFICINA POR EJEMPLO, BÁSICAMENTE ESOS SON LOS DOS PUNTOS QUE BAJA LA NOTA AUN 5, EL PRECIO	Es caro/ planes caros,Burocracia/ tramitan	PROVIDENCIA - SANTIAGO	NA
NqzKyd7jBTwc	PYME	MV	SANTIAGO	Hombre	6	POR EL SERVICIO DE POST-VENTA, ME CAMBIE DE OFICINA Y AL CAMBIAR EL SERVICIO DE INTERÉS, ME SALE, TRES MILLONES Y EL SERVICIO ME CUESTA  DOSCIENTOS MIL  PESOS MENSUALES, ESO NO LO ENTIENDO, ESO TENGO QUE VERLO. POR LA CALIDAD DEL SERVICIO, QUE ES CONTINUO, RÁPIDO Y POCAS FALLAS.	Buen servicio/ eficiente,Mal servicio post venta	SANTIAGO, QUIMICURA	GERENTE ADMINISTRACION
